,year_month,date,datetime,payment,total,tip,meal_name,type
2661,2024-12,2024-12-29,2024-12-29 15:04:26.632,card,23.68,2.03,Tuna Steak,Fish Dish
2662,2024-12,2024-12-29,2024-12-29 15:05:16.323,card,27.11,0.61,Grilled Salmon,Fish Dish
2663,2024-12,2024-12-29,2024-12-29 17:30:04.513,card,26.18,0.11,Beef Stir-Fry,Meat Dish
2664,2024-12,2024-12-29,2024-12-29 17:31:46.702,card,21.18,4.47,Tuna Steak,Fish Dish
2665,2024-12,2024-12-29,2024-12-29 19:47:43.744,card,26.48,5.74,Beef Stir-Fry,Meat Dish
2666,2024-12,2024-12-29,2024-12-29 20:25:54.231,card,36.64,5.61,Vegetable Lasagna,Vegetarian Dish
2667,2024-12,2024-12-29,2024-12-29 21:17:19.330,card,36.36,6.74,Grilled Steak,Meat Dish
2668,2024-12,2024-12-30,2024-12-30 09:02:44.282,card,26.57,2.07,Beef Stir-Fry,Meat Dish
2669,2024-12,2024-12-30,2024-12-30 09:44:11.963,card,32.04,2.24,Roast Chicken,Meat Dish
2670,2024-12,2024-12-30,2024-12-30 13:52:31.356,card,36.82,4.73,Grilled Steak,Meat Dish
2671,2024-12,2024-12-30,2024-12-30 13:53:39.253,card,37.39,5.46,Vegetable Lasagna,Vegetarian Dish
2672,2024-12,2024-12-30,2024-12-30 15:12:45.043,card,36.38,2.9,Grilled Steak,Meat Dish
2673,2024-12,2024-12-30,2024-12-30 15:13:38.691,card,32.17,0.81,Roast Chicken,Meat Dish
2674,2024-12,2024-12-30,2024-12-30 16:29:53.883,card,31.1,2.45,Roast Chicken,Meat Dish
2675,2024-12,2024-12-30,2024-12-30 16:31:28.727,card,27.46,3.6,Grilled Salmon,Fish Dish
2676,2024-12,2024-12-30,2024-12-30 16:36:45.551,card,38.51,3.64,Pork Chops,Meat Dish
2677,2024-12,2024-12-31,2024-12-31 08:52:28.681,card,27.93,1.58,Beef Stir-Fry,Meat Dish
2678,2024-12,2024-12-31,2024-12-31 09:36:50.011,card,37.51,6.35,Pork Chops,Meat Dish
2679,2024-12,2024-12-31,2024-12-31 09:39:41.472,card,26.22,2.66,Beef Stir-Fry,Meat Dish
2680,2024-12,2024-12-31,2024-12-31 09:45:28.525,card,35.87,3.35,Quinoa Salad,Vegetarian Dish
2681,2024-12,2024-12-31,2024-12-31 10:26:52.972,card,31.34,1.81,Roast Chicken,Meat Dish
2682,2024-12,2024-12-31,2024-12-31 10:29:28.211,card,32.77,1.53,Roast Chicken,Meat Dish
2683,2024-12,2024-12-31,2024-12-31 11:11:30.768,card,36.43,6.64,Pork Chops,Meat Dish
2684,2024-12,2024-12-31,2024-12-31 11:12:42.053,card,33.53,2.86,Roast Chicken,Meat Dish
2685,2024-12,2024-12-31,2024-12-31 15:42:14.093,card,24.54,3.87,Tuna Steak,Fish Dish
2686,2024-12,2024-12-31,2024-12-31 15:43:13.300,card,27.04,1.5,Grilled Salmon,Fish Dish
2687,2024-12,2024-12-31,2024-12-31 16:07:18.883,card,36.09,2.1,Pork Chops,Meat Dish
2688,2024-12,2024-12-31,2024-12-31 17:10:17.537,card,36.64,6.59,Grilled Steak,Meat Dish
2689,2024-12,2024-12-31,2024-12-31 17:30:52.785,card,32.36,3.78,Roast Chicken,Meat Dish
2690,2024-12,2024-12-31,2024-12-31 17:31:48.543,card,35.93,2.14,Pork Chops,Meat Dish
2691,2024-12,2024-12-31,2024-12-31 19:07:25.413,card,36.71,4.32,Grilled Steak,Meat Dish
2692,2024-12,2024-12-31,2024-12-31 19:08:38.899,card,38.93,3.0,Vegetable Lasagna,Vegetarian Dish
2693,2025-01,2025-01-02,2025-01-02 09:58:05.335,card,31.5,3.43,Roast Chicken,Meat Dish
2694,2025-01,2025-01-02,2025-01-02 13:29:40.128,card,36.43,2.88,Quinoa Salad,Vegetarian Dish
2695,2025-01,2025-01-02,2025-01-02 13:30:38.720,card,36.36,3.35,Quinoa Salad,Vegetarian Dish
2696,2025-01,2025-01-02,2025-01-02 14:41:10.594,card,27.74,2.36,Beef Stir-Fry,Meat Dish
2697,2025-01,2025-01-02,2025-01-02 14:42:45.847,card,26.15,4.04,Beef Stir-Fry,Meat Dish
2698,2025-01,2025-01-02,2025-01-02 16:22:32.387,card,26.47,1.15,Grilled Salmon,Fish Dish
2699,2025-01,2025-01-02,2025-01-02 16:34:59.470,card,39.17,5.97,Vegetable Lasagna,Vegetarian Dish
2700,2025-01,2025-01-02,2025-01-02 16:35:44.285,card,31.43,2.77,Roast Chicken,Meat Dish
2701,2025-01,2025-01-02,2025-01-02 17:43:10.175,card,37.15,3.34,Pork Chops,Meat Dish
2702,2025-01,2025-01-03,2025-01-03 09:03:22.668,card,27.13,5.6,Beef Stir-Fry,Meat Dish
2703,2025-01,2025-01-03,2025-01-03 10:10:30.802,card,31.59,1.7,Roast Chicken,Meat Dish
2704,2025-01,2025-01-03,2025-01-03 16:58:09.420,card,32.03,2.65,Roast Chicken,Meat Dish
2705,2025-01,2025-01-03,2025-01-03 22:13:28.560,card,39.21,2.64,Pork Chops,Meat Dish
2706,2025-01,2025-01-03,2025-01-03 22:18:20.359,card,26.52,1.59,Grilled Salmon,Fish Dish
2707,2025-01,2025-01-03,2025-01-03 22:19:14.354,card,26.15,3.86,Grilled Salmon,Fish Dish
2708,2025-01,2025-01-03,2025-01-03 22:21:25.952,card,36.4,4.23,Grilled Steak,Meat Dish
2709,2025-01,2025-01-04,2025-01-04 08:58:26.502,card,27.15,2.77,Beef Stir-Fry,Meat Dish
2710,2025-01,2025-01-04,2025-01-04 09:59:27.784,card,26.31,4.05,Grilled Salmon,Fish Dish
2711,2025-01,2025-01-04,2025-01-04 13:40:00.286,card,37.63,3.36,Pork Chops,Meat Dish
2712,2025-01,2025-01-04,2025-01-04 15:59:33.227,card,36.42,2.63,Quinoa Salad,Vegetarian Dish
2713,2025-01,2025-01-04,2025-01-04 16:12:55.200,card,33.54,3.3,Roast Chicken,Meat Dish
2714,2025-01,2025-01-04,2025-01-04 16:14:10.198,card,36.46,3.24,Pork Chops,Meat Dish
2715,2025-01,2025-01-04,2025-01-04 16:16:11.225,card,36.19,3.19,Pork Chops,Meat Dish
2716,2025-01,2025-01-04,2025-01-04 16:18:04.079,card,26.25,1.75,Beef Stir-Fry,Meat Dish
2717,2025-01,2025-01-04,2025-01-04 18:11:39.258,card,26.89,3.71,Grilled Salmon,Fish Dish
2718,2025-01,2025-01-04,2025-01-04 22:23:30.720,card,36.86,6.02,Grilled Steak,Meat Dish
2719,2025-01,2025-01-05,2025-01-05 09:45:57.778,card,32.72,4.95,Roast Chicken,Meat Dish
2720,2025-01,2025-01-05,2025-01-05 10:53:00.842,card,36.67,4.55,Grilled Steak,Meat Dish
2721,2025-01,2025-01-05,2025-01-05 22:07:16.475,card,34.2,1.69,Roast Chicken,Meat Dish
2722,2025-01,2025-01-06,2025-01-06 19:58:50.688,card,28.02,0.97,Grilled Salmon,Fish Dish
2723,2025-01,2025-01-07,2025-01-07 13:29:02.789,card,37.52,8.1,Pork Chops,Meat Dish
2724,2025-01,2025-01-07,2025-01-07 22:32:45.085,card,36.51,3.7,Quinoa Salad,Vegetarian Dish
2725,2025-01,2025-01-07,2025-01-07 22:33:58.886,card,36.88,3.72,Quinoa Salad,Vegetarian Dish
2726,2025-01,2025-01-08,2025-01-08 07:30:02.019,card,32.07,0.11,Roast Chicken,Meat Dish
2727,2025-01,2025-01-08,2025-01-08 09:11:15.142,card,36.82,5.48,Grilled Steak,Meat Dish
2728,2025-01,2025-01-08,2025-01-08 10:30:28.733,card,26.32,0.89,Beef Stir-Fry,Meat Dish
2729,2025-01,2025-01-08,2025-01-08 17:22:51.605,card,37.41,0.96,Pork Chops,Meat Dish
2730,2025-01,2025-01-09,2025-01-09 08:07:07.584,card,28.24,3.45,Grilled Salmon,Fish Dish
2731,2025-01,2025-01-09,2025-01-09 08:56:34.735,card,38.31,2.0,Grilled Steak,Meat Dish
2732,2025-01,2025-01-09,2025-01-09 09:02:31.783,card,35.53,4.68,Roast Chicken,Meat Dish
2733,2025-01,2025-01-09,2025-01-09 14:27:23.682,card,22.86,1.18,Tuna Steak,Fish Dish
2734,2025-01,2025-01-09,2025-01-09 15:36:58.679,card,37.23,4.8,Grilled Steak,Meat Dish
2735,2025-01,2025-01-09,2025-01-09 15:48:10.012,card,33.14,3.41,Roast Chicken,Meat Dish
2736,2025-01,2025-01-09,2025-01-09 15:49:11.796,card,26.48,4.05,Beef Stir-Fry,Meat Dish
2737,2025-01,2025-01-09,2025-01-09 20:30:29.072,card,31.88,2.99,Roast Chicken,Meat Dish
2738,2025-01,2025-01-09,2025-01-09 22:10:20.697,card,37.5,0.82,Grilled Steak,Meat Dish
2739,2025-01,2025-01-10,2025-01-10 08:49:20.815,card,32.13,1.38,Roast Chicken,Meat Dish
2740,2025-01,2025-01-10,2025-01-10 09:16:36.498,card,31.79,6.05,Roast Chicken,Meat Dish
2741,2025-01,2025-01-10,2025-01-10 17:51:18.771,card,35.88,2.86,Pork Chops,Meat Dish
2742,2025-01,2025-01-10,2025-01-10 17:55:53.357,card,37.93,0.72,Vegetable Lasagna,Vegetarian Dish
2743,2025-01,2025-01-10,2025-01-10 17:59:39.184,card,32.24,0.64,Roast Chicken,Meat Dish
2744,2025-01,2025-01-11,2025-01-11 07:44:30.450,card,31.8,6.52,Roast Chicken,Meat Dish
2745,2025-01,2025-01-11,2025-01-11 10:49:41.291,card,37.22,0.26,Vegetable Lasagna,Vegetarian Dish
2746,2025-01,2025-01-11,2025-01-11 11:13:53.866,card,27.34,0.49,Grilled Salmon,Fish Dish
2747,2025-01,2025-01-11,2025-01-11 11:20:17.612,card,37.81,4.99,Grilled Steak,Meat Dish
2748,2025-01,2025-01-11,2025-01-11 11:21:25.566,card,37.55,5.24,Grilled Steak,Meat Dish
2749,2025-01,2025-01-11,2025-01-11 12:10:58.739,card,37.49,5.74,Grilled Steak,Meat Dish
2750,2025-01,2025-01-11,2025-01-11 12:13:24.784,card,38.01,3.15,Grilled Steak,Meat Dish
2751,2025-01,2025-01-11,2025-01-11 14:12:54.844,card,31.04,4.05,Roast Chicken,Meat Dish
2752,2025-01,2025-01-11,2025-01-11 14:15:38.139,card,31.41,3.43,Roast Chicken,Meat Dish
2753,2025-01,2025-01-11,2025-01-11 14:16:43.941,card,36.27,5.79,Pork Chops,Meat Dish
2754,2025-01,2025-01-11,2025-01-11 14:47:02.972,card,38.5,3.3,Grilled Steak,Meat Dish
2755,2025-01,2025-01-11,2025-01-11 17:19:33.968,card,26.72,2.44,Beef Stir-Fry,Meat Dish
2756,2025-01,2025-01-11,2025-01-11 17:20:56.780,card,35.94,2.16,Grilled Steak,Meat Dish
2757,2025-01,2025-01-11,2025-01-11 17:22:05.105,card,26.17,2.16,Beef Stir-Fry,Meat Dish
2758,2025-01,2025-01-11,2025-01-11 18:01:28.479,card,33.22,2.48,Roast Chicken,Meat Dish
2759,2025-01,2025-01-12,2025-01-12 11:45:32.433,card,31.29,3.95,Roast Chicken,Meat Dish
2760,2025-01,2025-01-12,2025-01-12 11:48:18.729,card,27.36,3.72,Grilled Salmon,Fish Dish
2761,2025-01,2025-01-12,2025-01-12 11:49:50.305,card,30.97,3.69,Roast Chicken,Meat Dish
2762,2025-01,2025-01-12,2025-01-12 16:15:58.843,card,36.75,3.99,Vegetable Lasagna,Vegetarian Dish
2763,2025-01,2025-01-12,2025-01-12 20:56:04.324,card,33.32,2.43,Roast Chicken,Meat Dish
2764,2025-01,2025-01-13,2025-01-13 08:08:20.273,card,32.15,5.28,Roast Chicken,Meat Dish
2765,2025-01,2025-01-13,2025-01-13 09:17:19.623,card,31.06,4.49,Roast Chicken,Meat Dish
2766,2025-01,2025-01-13,2025-01-13 13:02:56.645,card,27.4,3.77,Beef Stir-Fry,Meat Dish
2767,2025-01,2025-01-13,2025-01-13 13:50:46.648,card,37.2,4.9,Grilled Steak,Meat Dish
2768,2025-01,2025-01-13,2025-01-13 14:11:27.333,card,36.37,3.31,Grilled Steak,Meat Dish
2769,2025-01,2025-01-13,2025-01-13 14:12:28.340,card,37.17,0.88,Pork Chops,Meat Dish
2770,2025-01,2025-01-13,2025-01-13 16:25:36.343,card,36.7,3.15,Grilled Steak,Meat Dish
2771,2025-01,2025-01-13,2025-01-13 20:51:18.275,card,22.58,2.79,Tuna Steak,Fish Dish
2772,2025-01,2025-01-14,2025-01-14 07:37:42.461,card,36.11,5.19,Grilled Steak,Meat Dish
2773,2025-01,2025-01-14,2025-01-14 09:53:42.812,card,27.59,3.1,Beef Stir-Fry,Meat Dish
2774,2025-01,2025-01-14,2025-01-14 10:21:45.603,card,32.5,2.16,Roast Chicken,Meat Dish
2775,2025-01,2025-01-14,2025-01-14 12:49:14.351,card,38.2,2.89,Grilled Steak,Meat Dish
2776,2025-01,2025-01-14,2025-01-14 16:18:19.288,card,33.21,0.39,Roast Chicken,Meat Dish
2777,2025-01,2025-01-14,2025-01-14 16:19:26.531,card,32.35,4.48,Roast Chicken,Meat Dish
2778,2025-01,2025-01-14,2025-01-14 19:41:55.896,card,36.06,3.97,Pork Chops,Meat Dish
2779,2025-01,2025-01-14,2025-01-14 21:02:35.551,card,36.13,3.05,Grilled Steak,Meat Dish
2780,2025-01,2025-01-15,2025-01-15 09:12:04.241,card,32.38,2.73,Roast Chicken,Meat Dish
2781,2025-01,2025-01-15,2025-01-15 11:10:23.705,card,27.36,4.46,Grilled Salmon,Fish Dish
2782,2025-01,2025-01-15,2025-01-15 13:14:14.574,card,36.03,5.34,Pork Chops,Meat Dish
2783,2025-01,2025-01-15,2025-01-15 15:35:21.923,card,38.99,2.96,Grilled Steak,Meat Dish
2784,2025-01,2025-01-15,2025-01-15 15:36:47.943,card,36.07,2.75,Pork Chops,Meat Dish
2785,2025-01,2025-01-15,2025-01-15 15:37:55.727,card,36.03,2.33,Grilled Steak,Meat Dish
2786,2025-01,2025-01-15,2025-01-15 16:55:26.025,card,36.55,4.1,Grilled Steak,Meat Dish
2787,2025-01,2025-01-15,2025-01-15 18:06:12.419,card,37.52,3.93,Grilled Steak,Meat Dish
2788,2025-01,2025-01-15,2025-01-15 19:51:14.105,card,36.47,4.9,Grilled Steak,Meat Dish
2789,2025-01,2025-01-15,2025-01-15 21:41:14.264,card,38.63,1.78,Pork Chops,Meat Dish
2790,2025-01,2025-01-16,2025-01-16 09:32:57.684,card,36.19,3.65,Grilled Steak,Meat Dish
2791,2025-01,2025-01-16,2025-01-16 09:38:09.359,card,31.93,2.45,Roast Chicken,Meat Dish
2792,2025-01,2025-01-16,2025-01-16 10:41:40.881,card,32.61,4.29,Roast Chicken,Meat Dish
2793,2025-01,2025-01-16,2025-01-16 12:12:16.345,card,26.31,3.56,Beef Stir-Fry,Meat Dish
2794,2025-01,2025-01-16,2025-01-16 15:16:19.190,card,36.71,3.45,Grilled Steak,Meat Dish
2795,2025-01,2025-01-16,2025-01-16 16:35:11.006,card,35.95,6.56,Grilled Steak,Meat Dish
2796,2025-01,2025-01-16,2025-01-16 18:15:57.449,card,39.7,5.63,Pork Chops,Meat Dish
2797,2025-01,2025-01-16,2025-01-16 21:15:59.720,card,39.63,6.96,Vegetable Lasagna,Vegetarian Dish
2798,2025-01,2025-01-16,2025-01-16 21:16:59.177,card,37.3,0.19,Vegetable Lasagna,Vegetarian Dish
2799,2025-01,2025-01-16,2025-01-16 21:40:12.534,card,29.11,3.42,Beef Stir-Fry,Meat Dish
2800,2025-01,2025-01-17,2025-01-17 07:38:19.766,card,37.2,4.29,Quinoa Salad,Vegetarian Dish
2801,2025-01,2025-01-17,2025-01-17 08:26:20.810,card,38.85,2.0,Grilled Steak,Meat Dish
2802,2025-01,2025-01-17,2025-01-17 08:27:48.372,card,38.23,4.42,Pork Chops,Meat Dish
2803,2025-01,2025-01-17,2025-01-17 08:47:56.075,card,33.72,4.35,Roast Chicken,Meat Dish
2804,2025-01,2025-01-17,2025-01-17 09:27:38.418,card,31.04,2.25,Roast Chicken,Meat Dish
2805,2025-01,2025-01-17,2025-01-17 14:20:53.972,card,36.14,5.91,Quinoa Salad,Vegetarian Dish
2806,2025-01,2025-01-17,2025-01-17 14:22:02.670,card,37.1,4.92,Quinoa Salad,Vegetarian Dish
2807,2025-01,2025-01-17,2025-01-17 17:39:10.610,card,36.86,2.75,Vegetable Lasagna,Vegetarian Dish
2808,2025-01,2025-01-17,2025-01-17 21:22:18.959,card,36.3,3.64,Vegetable Lasagna,Vegetarian Dish
2809,2025-01,2025-01-18,2025-01-18 10:12:38.223,card,31.23,3.58,Roast Chicken,Meat Dish
2810,2025-01,2025-01-18,2025-01-18 16:33:40.099,card,38.3,2.71,Vegetable Lasagna,Vegetarian Dish
2811,2025-01,2025-01-18,2025-01-18 16:35:14.227,card,35.94,3.98,Grilled Steak,Meat Dish
2812,2025-01,2025-01-18,2025-01-18 16:36:28.970,card,38.85,0.86,Vegetable Lasagna,Vegetarian Dish
2813,2025-01,2025-01-20,2025-01-20 08:29:47.959,card,32.28,6.68,Roast Chicken,Meat Dish
2814,2025-01,2025-01-20,2025-01-20 10:57:25.231,card,31.95,3.34,Roast Chicken,Meat Dish
2815,2025-01,2025-01-20,2025-01-20 11:40:24.031,card,28.77,3.65,Beef Stir-Fry,Meat Dish
2816,2025-01,2025-01-20,2025-01-20 12:04:49.880,card,26.38,3.16,Grilled Salmon,Fish Dish
2817,2025-01,2025-01-20,2025-01-20 12:06:00.697,card,26.8,0.08,Beef Stir-Fry,Meat Dish
2818,2025-01,2025-01-20,2025-01-20 13:45:14.114,card,31.78,0.07,Roast Chicken,Meat Dish
2819,2025-01,2025-01-20,2025-01-20 20:08:11.432,card,36.98,3.22,Vegetable Lasagna,Vegetarian Dish
2820,2025-01,2025-01-20,2025-01-20 20:26:24.881,card,36.7,3.79,Pork Chops,Meat Dish
2821,2025-01,2025-01-20,2025-01-20 20:27:28.960,card,36.36,4.04,Pork Chops,Meat Dish
2822,2025-01,2025-01-20,2025-01-20 21:13:45.440,card,38.08,0.5,Grilled Steak,Meat Dish
2823,2025-01,2025-01-21,2025-01-21 08:05:04.269,card,36.88,5.41,Quinoa Salad,Vegetarian Dish
2824,2025-01,2025-01-21,2025-01-21 08:18:19.291,card,27.8,1.96,Beef Stir-Fry,Meat Dish
2825,2025-01,2025-01-21,2025-01-21 08:19:28.276,card,33.38,6.25,Roast Chicken,Meat Dish
2826,2025-01,2025-01-21,2025-01-21 15:35:16.518,card,27.44,1.02,Grilled Salmon,Fish Dish
2827,2025-01,2025-01-21,2025-01-21 18:32:32.699,card,36.22,3.05,Vegetable Lasagna,Vegetarian Dish
2828,2025-01,2025-01-21,2025-01-21 18:54:13.394,card,36.87,3.43,Grilled Steak,Meat Dish
2829,2025-01,2025-01-21,2025-01-21 18:56:15.343,card,38.38,4.08,Grilled Steak,Meat Dish
2830,2025-01,2025-01-21,2025-01-21 19:15:21.123,card,28.28,3.94,Grilled Salmon,Fish Dish
2831,2025-01,2025-01-22,2025-01-22 11:24:45.856,card,23.33,2.74,Tuna Steak,Fish Dish
2832,2025-01,2025-01-22,2025-01-22 17:32:06.547,card,31.61,3.84,Roast Chicken,Meat Dish
2833,2025-01,2025-01-22,2025-01-22 18:49:59.374,card,37.61,4.32,Quinoa Salad,Vegetarian Dish
2834,2025-01,2025-01-22,2025-01-22 19:10:26.039,card,31.71,2.99,Roast Chicken,Meat Dish
2835,2025-01,2025-01-22,2025-01-22 19:11:23.124,card,38.28,3.65,Pork Chops,Meat Dish
2836,2025-01,2025-01-22,2025-01-22 19:29:15.703,card,36.73,3.25,Grilled Steak,Meat Dish
2837,2025-01,2025-01-22,2025-01-22 20:14:30.728,card,32.06,2.85,Roast Chicken,Meat Dish
2838,2025-01,2025-01-24,2025-01-24 13:42:16.996,card,36.72,1.97,Pork Chops,Meat Dish
2839,2025-01,2025-01-24,2025-01-24 13:43:37.585,card,26.12,3.01,Beef Stir-Fry,Meat Dish
2840,2025-01,2025-01-24,2025-01-24 15:28:38.814,card,37.37,2.97,Quinoa Salad,Vegetarian Dish
2841,2025-01,2025-01-24,2025-01-24 17:41:49.306,card,26.23,2.3,Grilled Salmon,Fish Dish
2842,2025-01,2025-01-24,2025-01-24 21:16:26.445,card,36.75,2.6,Quinoa Salad,Vegetarian Dish
2843,2025-01,2025-01-24,2025-01-24 22:31:55.575,card,37.51,2.33,Vegetable Lasagna,Vegetarian Dish
2844,2025-01,2025-01-24,2025-01-24 22:32:57.911,card,38.07,2.67,Grilled Steak,Meat Dish
2845,2025-01,2025-01-25,2025-01-25 13:21:04.187,card,37.31,1.83,Pork Chops,Meat Dish
2846,2025-01,2025-01-25,2025-01-25 14:38:24.586,card,36.73,5.69,Pork Chops,Meat Dish
2847,2025-01,2025-01-25,2025-01-25 14:39:35.084,card,26.27,1.68,Grilled Salmon,Fish Dish
2848,2025-01,2025-01-26,2025-01-26 12:35:22.994,card,28.37,0.6,Grilled Salmon,Fish Dish
2849,2025-01,2025-01-26,2025-01-26 12:36:34.041,card,23.3,2.31,Tuna Steak,Fish Dish
2850,2025-01,2025-01-27,2025-01-27 08:07:42.406,card,26.32,3.01,Beef Stir-Fry,Meat Dish
2851,2025-01,2025-01-27,2025-01-27 08:32:43.550,card,28.48,2.11,Grilled Salmon,Fish Dish
2852,2025-01,2025-01-27,2025-01-27 12:05:02.366,card,35.93,1.53,Pork Chops,Meat Dish
2853,2025-01,2025-01-27,2025-01-27 13:45:08.764,card,33.49,1.63,Roast Chicken,Meat Dish
2854,2025-01,2025-01-27,2025-01-27 15:27:54.111,card,31.41,0.31,Roast Chicken,Meat Dish
2855,2025-01,2025-01-27,2025-01-27 15:29:00.863,card,26.75,3.36,Beef Stir-Fry,Meat Dish
2856,2025-01,2025-01-27,2025-01-27 15:30:12.668,card,31.77,4.54,Roast Chicken,Meat Dish
2857,2025-01,2025-01-27,2025-01-27 18:55:19.339,card,37.18,6.05,Grilled Steak,Meat Dish
2858,2025-01,2025-01-27,2025-01-27 19:02:40.325,card,37.43,3.48,Grilled Steak,Meat Dish
2859,2025-01,2025-01-27,2025-01-27 19:03:45.457,card,39.06,3.31,Grilled Steak,Meat Dish
2860,2025-01,2025-01-28,2025-01-28 08:26:36.795,card,36.35,2.15,Grilled Steak,Meat Dish
2861,2025-01,2025-01-28,2025-01-28 09:33:17.106,card,28.88,2.77,Grilled Salmon,Fish Dish
2862,2025-01,2025-01-28,2025-01-28 11:56:26.851,card,32.35,2.65,Roast Chicken,Meat Dish
2863,2025-01,2025-01-28,2025-01-28 12:22:01.233,card,26.81,1.12,Grilled Salmon,Fish Dish
2864,2025-01,2025-01-28,2025-01-28 16:19:07.605,card,36.95,0.94,Quinoa Salad,Vegetarian Dish
2865,2025-01,2025-01-28,2025-01-28 16:20:44.658,card,27.07,3.85,Beef Stir-Fry,Meat Dish
2866,2025-01,2025-01-28,2025-01-28 17:40:00.932,card,27.09,3.24,Grilled Salmon,Fish Dish
2867,2025-01,2025-01-28,2025-01-28 20:11:50.854,card,36.16,5.29,Grilled Steak,Meat Dish
2868,2025-01,2025-01-28,2025-01-28 20:13:45.162,card,36.76,3.15,Pork Chops,Meat Dish
2869,2025-01,2025-01-29,2025-01-29 09:38:47.162,card,26.57,0.13,Grilled Salmon,Fish Dish
2870,2025-01,2025-01-29,2025-01-29 16:25:36.760,card,27.76,6.11,Grilled Salmon,Fish Dish
2871,2025-01,2025-01-29,2025-01-29 19:19:08.258,card,33.2,2.47,Roast Chicken,Meat Dish
2872,2025-01,2025-01-29,2025-01-29 19:20:34.695,card,21.24,1.37,Tuna Steak,Fish Dish
2873,2025-01,2025-01-30,2025-01-30 09:18:05.538,card,32.62,1.5,Roast Chicken,Meat Dish
2874,2025-01,2025-01-30,2025-01-30 10:12:33.868,card,32.31,1.91,Roast Chicken,Meat Dish
2875,2025-01,2025-01-30,2025-01-30 11:26:29.175,card,26.77,1.43,Beef Stir-Fry,Meat Dish
2876,2025-01,2025-01-30,2025-01-30 12:42:15.712,card,37.72,4.01,Vegetable Lasagna,Vegetarian Dish
2877,2025-01,2025-01-30,2025-01-30 13:02:00.748,card,26.25,3.54,Grilled Salmon,Fish Dish
2878,2025-01,2025-01-30,2025-01-30 14:41:42.277,card,32.0,3.17,Roast Chicken,Meat Dish
2879,2025-01,2025-01-30,2025-01-30 17:18:48.404,card,36.52,2.93,Vegetable Lasagna,Vegetarian Dish
2880,2025-01,2025-01-30,2025-01-30 18:24:06.652,card,32.94,2.68,Roast Chicken,Meat Dish
2881,2025-01,2025-01-30,2025-01-30 18:41:49.658,card,26.77,1.11,Beef Stir-Fry,Meat Dish
2882,2025-01,2025-01-31,2025-01-31 08:40:51.449,card,28.37,2.05,Grilled Salmon,Fish Dish
2883,2025-01,2025-01-31,2025-01-31 08:41:44.730,card,31.13,4.15,Roast Chicken,Meat Dish
2884,2025-01,2025-01-31,2025-01-31 09:17:14.822,card,31.52,1.57,Roast Chicken,Meat Dish
2885,2025-01,2025-01-31,2025-01-31 09:20:10.981,card,36.15,3.62,Quinoa Salad,Vegetarian Dish
2886,2025-01,2025-01-31,2025-01-31 09:26:46.766,card,36.65,4.37,Pork Chops,Meat Dish
2887,2025-01,2025-01-31,2025-01-31 09:27:47.738,card,38.48,3.35,Pork Chops,Meat Dish
2888,2025-01,2025-01-31,2025-01-31 12:31:01.241,card,37.2,4.94,Grilled Steak,Meat Dish
2889,2025-01,2025-01-31,2025-01-31 12:54:25.716,card,36.12,1.46,Grilled Steak,Meat Dish
2890,2025-01,2025-01-31,2025-01-31 14:02:58.271,card,37.17,2.41,Pork Chops,Meat Dish
2891,2025-01,2025-01-31,2025-01-31 16:48:33.995,card,33.39,3.85,Roast Chicken,Meat Dish
2892,2025-01,2025-01-31,2025-01-31 22:35:58.843,card,33.4,1.61,Roast Chicken,Meat Dish
2893,2025-01,2025-01-31,2025-01-31 22:37:02.031,card,28.5,3.45,Grilled Salmon,Fish Dish
2894,2025-02,2025-02-01,2025-02-01 08:50:23.610,card,31.71,1.64,Roast Chicken,Meat Dish
2895,2025-02,2025-02-01,2025-02-01 10:07:22.849,card,31.84,2.85,Roast Chicken,Meat Dish
2896,2025-02,2025-02-01,2025-02-01 13:14:46.639,card,27.41,1.85,Beef Stir-Fry,Meat Dish
2897,2025-02,2025-02-01,2025-02-01 13:15:29.243,card,27.36,2.46,Beef Stir-Fry,Meat Dish
2898,2025-02,2025-02-01,2025-02-01 14:35:18.871,card,37.71,0.84,Pork Chops,Meat Dish
2899,2025-02,2025-02-01,2025-02-01 14:36:16.610,card,36.65,3.53,Pork Chops,Meat Dish
2900,2025-02,2025-02-01,2025-02-01 15:49:58.951,card,36.18,2.81,Grilled Steak,Meat Dish
2901,2025-02,2025-02-01,2025-02-01 18:57:14.364,card,38.04,2.17,Pork Chops,Meat Dish
2902,2025-02,2025-02-01,2025-02-01 19:53:15.503,card,31.16,2.86,Roast Chicken,Meat Dish
2903,2025-02,2025-02-01,2025-02-01 19:54:24.066,card,31.72,5.43,Roast Chicken,Meat Dish
2904,2025-02,2025-02-01,2025-02-01 21:37:01.776,card,33.1,2.45,Roast Chicken,Meat Dish
2905,2025-02,2025-02-02,2025-02-02 10:56:21.940,card,36.83,2.48,Pork Chops,Meat Dish
2906,2025-02,2025-02-02,2025-02-02 10:57:37.780,card,36.08,5.36,Pork Chops,Meat Dish
2907,2025-02,2025-02-02,2025-02-02 12:54:32.175,card,37.76,3.46,Grilled Steak,Meat Dish
2908,2025-02,2025-02-02,2025-02-02 12:56:04.653,card,36.31,4.45,Grilled Steak,Meat Dish
2909,2025-02,2025-02-02,2025-02-02 14:22:57.323,card,33.59,1.95,Roast Chicken,Meat Dish
